2024/09/16 11:43:51.29 j.u.u.Main                     INFO  [main                                              ] - Application Start.
2024/09/16 11:43:51.32 j.u.u.Main                     INFO  [main                                              ] - Setting develop environment.
2024/09/16 11:43:51.32 j.u.u.Main                     INFO  [main                                              ] - Using develop environment.
2024/09/16 11:43:51.40 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Loading FXML.
2024/09/16 11:43:54.38 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Waiting start.
2024/09/16 11:44:09.21 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - GameMap build success.
2024/09/16 11:44:09.34 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - Draw success.
2024/09/16 11:44:27.49 j.u.u.Main                     INFO  [main                                              ] - Application Exit.
2024/09/16 14:02:37.79 j.u.u.Main                     INFO  [main                                              ] - Application Start.
2024/09/16 14:02:37.80 j.u.u.Main                     INFO  [main                                              ] - Setting develop environment.
2024/09/16 14:02:37.80 j.u.u.Main                     INFO  [main                                              ] - Using develop environment.
2024/09/16 14:02:37.85 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Loading FXML.
2024/09/16 14:02:40.79 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Waiting start.
2024/09/16 14:02:54.00 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - GameMap build success.
2024/09/16 14:02:54.11 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - Draw success.
2024/09/16 14:03:08.23 j.u.u.Main                     INFO  [main                                              ] - Application Exit.
2024/09/16 14:04:26.28 j.u.u.Main                     INFO  [main                                              ] - Application Start.
2024/09/16 14:04:26.28 j.u.u.Main                     INFO  [main                                              ] - Setting develop environment.
2024/09/16 14:04:26.28 j.u.u.Main                     INFO  [main                                              ] - Using develop environment.
2024/09/16 14:04:26.31 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Loading FXML.
2024/09/16 14:04:27.82 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Waiting start.
2024/09/16 14:04:36.65 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - GameMap build success.
2024/09/16 14:04:36.77 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - Draw success.
2024/09/16 14:04:49.75 j.u.u.Main                     INFO  [main                                              ] - Application Exit.
2024/09/16 14:05:13.08 j.u.u.Main                     INFO  [main                                              ] - Application Start.
2024/09/16 14:05:13.09 j.u.u.Main                     INFO  [main                                              ] - Setting develop environment.
2024/09/16 14:05:13.09 j.u.u.Main                     INFO  [main                                              ] - Using develop environment.
2024/09/16 14:05:13.12 j.u.u.Main                     DEBUG [JavaFX Application Thread                         ] - debug test
2024/09/16 14:05:13.12 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Loading FXML.
2024/09/16 14:05:14.18 j.u.u.Main                     INFO  [JavaFX Application Thread                         ] - Waiting start.
2024/09/16 14:05:17.73 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - GameMap build success.
2024/09/16 14:05:17.83 j.u.u.m.AppStartManager        INFO  [JavaFX Application Thread                         ] - Draw success.
2024/09/16 14:05:18.62 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=0.0, y=0.0, image=javafx.scene.image.Image@1cbd4ef9, view=ImageView@59fcaf5f[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.39 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.39 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.39 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.39 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.40 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.40 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.40 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.40 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.45 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.46 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.46 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.46 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.47 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.47 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.47 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.47 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.48 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.48 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.49 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.49 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.50 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.50 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.50 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.50 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.51 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.51 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.51 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.51 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.53 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.53 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.53 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.53 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.55 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.55 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.55 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.55 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.56 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.56 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.56 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.56 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.58 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.58 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.58 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.58 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.59 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.59 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.59 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.59 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.61 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.61 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.61 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.61 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.63 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.63 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.63 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.63 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.64 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.64 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.64 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.64 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.66 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.66 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.66 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.66 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.67 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.67 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.67 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.67 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.69 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.69 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.69 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.69 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.71 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.71 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.71 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.71 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.72 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.72 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.72 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.72 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.73 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.73 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.73 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.73 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.74 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.74 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.74 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.74 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.75 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.75 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.75 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.75 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.77 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.77 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.77 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.77 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.79 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.79 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.79 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=0.0, image=javafx.scene.image.Image@4d7fa763, view=ImageView@3ef0dc7a[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.79 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=100.0, y=50.0, image=javafx.scene.image.Image@33f4e1a6, view=ImageView@595509e0[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.80 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=0.0, image=javafx.scene.image.Image@db56bc8, view=ImageView@73f8981e[styleClass=image-view], contactable=false)
2024/09/16 14:05:23.80 j.u.u.m.GameLoopManager        DEBUG [JavaFX Application Thread                         ] - GameObject(x=50.0, y=50.0, image=javafx.scene.image.Image@3f71a4f6, view=ImageView@15fea4cd[styleClass=image-view], contactable=false)
